paper_title,DOI,year,Provenance,Ref,Feedstock,Family_std,C_feed_wt_pct,H_feed_wt_pct,O_feed_wt_pct,N_feed_wt_pct,S_feed_wt_pct,Ash_feed_wt_pct,Lignin_feed_wt_pct,Cellulose_feed_wt_pct,Hemicellulose_feed_wt_pct,Extractives_feed_wt_pct,LCH_total_wt_pct,Lignin_share_pct,Holo_share_pct,Lignin_from_LCH_wt_pct,Cellulose_from_LCH_wt_pct,Hemicellulose_from_LCH_wt_pct,Moisture_min_wt_pct_ar,Moisture_max_wt_pct_ar,O_C_feed_molar,H_C_feed_molar,HHV_feed_MJ_per_kg,LRI,LRI_imputed,sum_LCH_wt_pct,sum_CHONSAsh_wt_pct,sum_CHONS_wt_pct,LCH_closure_flag,process_type,process_subtype,reactor,atmosphere,solvent_or_medium,T_reaction_C,t_residence_min,t_ramp_min,IC_feed_wt_pct_slurry,pressure_reaction_MPa,heating_rate_C_per_min,stirring_rpm,water_biomass_ratio_kg_kg,catalyst,cat_biomass_ratio_kg_kg,yield_basis,separation_method,Yield_biooil_wt_pct,Yield_char_wt_pct,Yield_aqueous_wt_pct,Yield_gas_wt_pct,Yield_gas_water_wt_pct,Energy_yield_biooil_pct,Energy_yield_char_pct,Carbon_yield_biooil_pct,Carbon_yield_char_pct,HHV_biooil_MJ_per_kg,C_biooil_wt_pct,H_biooil_wt_pct,O_biooil_wt_pct,N_biooil_wt_pct,S_biooil_wt_pct,O_C_biooil_molar,H_C_biooil_molar,HHV_char_MJ_per_kg,C_char_wt_pct,H_char_wt_pct,O_char_wt_pct,N_char_wt_pct,S_char_wt_pct,O_C_char_molar,H_C_char_molar,LCH_total_imputed_wt_pct,Lignin_share_imputed_pct,C_Note,C_method,O/C_Note,OC_method,H/C_Note,HC_method,t_note,HHV_feedstock_method,HHV_feedstock_imputed,HHV_biooil_method,HHV_biochar_method,S_method,S_biooil_method,S_biochar_method,Lignin_method,Lignin_imputed,cellulose_method,cellulose_imputed,hemicellulose_method,hemicellulose_imputed,Ash_method,Ash_imputed,LRI_imputed_source,LCH_total_imputed_source,Lignin_share_imputed_source
Hydrothermal liquefaction of southern yellow pine with downstream processing for improved fuel grade chemicals production,10.1016/j.ecmx.2024.100735,2024,Fig. 1C: Effect of Fe in 1:1 (wt/wt) water–ethanol HTL,Rahman_2024_Pine_HTL,Southern yellow pine sawdust (106–595 µm),Woody Biomass / Softwood,50.0,6.1,43.3,0.0,0.1,0.5,24.7,42.1,10.3,,77.1,0.3203631647211414,0.6796368352788587,,,,,,0.6495,1.4639999999999997,17.92,0.601,0.601,77.1,100.0,99.5,OK,Hydrothermal,HTL_solvothermal,"1.8 L Parr 4578 batch reactor, 50 g pine + 750 g solvent (1:15 w/w), 30 min, 250/300/350 °C, N2 purge ×3, 200 psi N2 for water runs; 550 rpm.",,Water–Ethanol,350.0,30.0,,6.66666666666666,autogenic,,,15.0,Fe,0.1,wt% of dry feedstock,,24.0,10.0,,,,8.04,,0.18576,,33.5,77.4,6.8,15.1,,,0.146,0.0878552971576227,,,,,,,,,77.1,0.3203631647211414,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,,,,False,,False,,False,,False,formula,formula,formula
Influence of processing conditions and biochemical composition on the hydrothermal liquefaction of digested urban and agricultural wastes,10.1016/j.fuel.2023.129016,2023,Klüpfel_2023_Fuel,Ref_Kluepfel_2023_digestates,Digested sewage sludge (DSS),Waste Biomass / Sludge,31.53,4.48,16.07,4.15,1.43,42.34,21.58,42.25639818731828,25.180446345972182,,89.01684453329047,0.2424260274911174,0.7575739725088826,,,,,,0.38225499524262607,1.7050428163653666,14.36,0.599,0.599,89.01684453329047,100.0,57.66,OK,Hydrothermal,HTL,20 mL custom-built batch reactor,air,Water,350.0,10.0,,20.0,autogenic,65.0,,5.0,KOH,0.03,wt% of dry feedstock,Centrifugation + DCM extraction + filtration,15.0,49.9,27.9,7.2,,5.13,,0.10575,,34.2,70.5,9.2,13.7,4.8,1.9,0.146,0.1304964539007092,,,,,,,,,89.01684453329047,0.2424260274911174,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,reported,,,False,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Influence of processing conditions and biochemical composition on the hydrothermal liquefaction of digested urban and agricultural wastes,10.1016/j.fuel.2023.129016,2023,Klüpfel_2023_Fuel,Ref_Kluepfel_2023_digestates,Digested sewage sludge (DSS),Waste Biomass / Sludge,31.53,4.48,16.07,4.15,1.43,42.34,21.58,42.25639818731828,25.180446345972182,,89.01684453329047,0.2424260274911174,0.7575739725088826,,,,,,0.38225499524262607,1.7050428163653666,14.36,0.599,0.599,89.01684453329047,100.0,57.66,OK,Hydrothermal,HTL,20 mL custom-built batch reactor,air,Water,350.0,30.0,,20.0,autogenic,65.0,,5.0,KOH,0.03,wt% of dry feedstock,Centrifugation + DCM extraction + filtration,16.6,44.4,29.8,9.2,,5.6274,,0.119686,,33.9,72.1,8.5,12.9,4.7,1.9,0.134,0.1178918169209431,,,,,,,,,89.01684453329047,0.2424260274911174,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,reported,,,False,"Feedstock_DB_mean (Soybean straw, n=288)",True,"Feedstock_DB_mean (Soybean straw, n=288)",True,,False,formula,formula,formula
Influence of processing conditions and biochemical composition on the hydrothermal liquefaction of digested urban and agricultural wastes,10.1016/j.fuel.2023.129016,2023,Klüpfel_2023_Fuel,Ref_Kluepfel_2023_digestates,Straw/manure digestate (SMD),Animal Manure,43.8,5.44,30.43,1.71,0.37,18.25,15.14,,,,15.14,1.0,0.0,15.14,0.0,0.0,,,0.5210616438356165,1.4904109589041097,17.21,0.592,0.592,15.14,100.0,81.74999999999999,OK,Hydrothermal,HTL,20 mL custom-built batch reactor,air,Water,350.0,10.0,,20.0,autogenic,65.0,,5.0,KOH,0.03,wt% of dry feedstock,Centrifugation + DCM extraction + filtration,22.2,22.6,41.2,14.0,,7.1928,,0.1582859999999999,,32.4,71.3,7.9,18.1,2.2,0.5,0.191,0.1107994389901823,,,,,,,,,15.14,1.0,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,reported,,,False,,False,,False,,False,formula,formula,formula
Influence of processing conditions and biochemical composition on the hydrothermal liquefaction of digested urban and agricultural wastes,10.1016/j.fuel.2023.129016,2023,Klüpfel_2023_Fuel,Ref_Kluepfel_2023_digestates,Straw/manure digestate (SMD),Animal Manure,43.8,5.44,30.43,1.71,0.37,18.25,15.14,,,,15.14,1.0,0.0,15.14,0.0,0.0,,,0.5210616438356165,1.4904109589041097,17.21,0.592,0.592,15.14,100.0,81.74999999999999,OK,Hydrothermal,HTL,20 mL custom-built batch reactor,air,Water,350.0,30.0,,20.0,autogenic,65.0,,5.0,KOH,0.03,wt% of dry feedstock,Centrifugation + DCM extraction + filtration,22.7,19.5,38.6,19.2,,7.5137,,0.164348,,33.1,72.4,8.1,16.7,2.4,0.4,0.173,0.111878453038674,,,,,,,,,15.14,1.0,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,reported,,,False,,False,,False,,False,formula,formula,formula
Influence of processing conditions and biochemical composition on the hydrothermal liquefaction of digested urban and agricultural wastes,10.1016/j.fuel.2023.129016,2023,Klüpfel_2023_Fuel,Ref_Kluepfel_2023_digestates,Digested biogenic waste (DBW),Unknown,36.47,4.35,21.22,2.18,0.32,35.46,26.16,0.0,0.0,,26.16,1.0,0.0,,,,,,0.4363860707430765,1.4313134082807786,14.82,0.608,0.608,26.16,100.0,64.53999999999999,OK,Hydrothermal,HTL,20 mL custom-built batch reactor,air,Water,350.0,10.0,,20.0,autogenic,65.0,,5.0,KOH,0.03,wt% of dry feedstock,Centrifugation + DCM extraction + filtration,13.3,43.0,36.8,7.0,,4.5885,,0.1005479999999999,,34.5,75.6,7.9,12.5,3.2,0.7,0.124,0.1044973544973545,,,,,,,,,26.16,1.0,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,reported,,,False,Assumption: sludge/WAS ~0% lignocellulosics,True,Assumption: sludge/WAS ~0% lignocellulosics,True,,False,formula,formula,formula
Influence of processing conditions and biochemical composition on the hydrothermal liquefaction of digested urban and agricultural wastes,10.1016/j.fuel.2023.129016,2023,Klüpfel_2023_Fuel,Ref_Kluepfel_2023_digestates,Digested biogenic waste (DBW),Unknown,36.47,4.35,21.22,2.18,0.32,35.46,26.16,0.0,0.0,,26.16,1.0,0.0,,,,,,0.4363860707430765,1.4313134082807786,14.82,0.608,0.608,26.16,100.0,64.53999999999999,OK,Hydrothermal,HTL,20 mL custom-built batch reactor,air,Water,350.0,30.0,,20.0,autogenic,65.0,,5.0,KOH,0.03,wt% of dry feedstock,Centrifugation + DCM extraction + filtration,15.2,40.8,30.1,14.0,,5.1832,,0.11324,,34.1,74.5,8.1,13.6,3.3,0.5,0.137,0.1087248322147651,,,,,,,,,26.16,1.0,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,reported,reported,,,False,Assumption: sludge/WAS ~0% lignocellulosics,True,Assumption: sludge/WAS ~0% lignocellulosics,True,,False,formula,formula,formula
Characterization of bio-oil and bio-char obtained from black cumin seed by hydrothermal liquefaction: investigation of potential as an energy source,10.1080/15567036.2020.1714821,2020,Digitized from Durak & Genel 2020 (Table 1 + Table 2 + feed text),Durak_2020_BCSC,Black cumin seed cake (BCSC),Agricultural Residues,60.68,7.43,26.96,4.93,,4.8,26.73,37.14,10.44,20.89,74.31,0.3597093257973355,0.6402906742026645,,,,,,0.33322346736980885,1.4693473961766643,26.38,0.864,0.864,74.31,104.8,100.0,OK,Hydrothermal,HTL,High-pressure steel batch reactor (Durak & Genel setup),N2 purge then sealed; autogenic pressure,Water,350.0,10.0,,8.33333333333333,autogenic,10.0,,12.0,none,0.0,wt% of daf feedstock,Filtration + phase separation (LBO/HBO/solid),36.24,12.68,,,,12.59472463448276,1.47722,0.264659720275862,0.05453668,34.753655172413794,73.02972413793103,8.869144827586206,15.32725517241379,2.764551724137931,0.0,0.158,0.1214456843741471,11.65,43.01,4.16,49.34,3.49,0.0,0.861,1.152,74.31,0.3597093257973355,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Characterization of bio-oil and bio-char obtained from black cumin seed by hydrothermal liquefaction: investigation of potential as an energy source,10.1080/15567036.2020.1714821,2020,Digitized from Durak & Genel 2020 (Table 1 + Table 2 + feed text),Durak_2020_BCSC,Black cumin seed cake (BCSC),Agricultural Residues,60.68,7.43,26.96,4.93,,4.8,26.73,37.14,10.44,20.89,74.31,0.3597093257973355,0.6402906742026645,,,,,,0.33322346736980885,1.4693473961766643,26.38,0.864,0.864,74.31,104.8,100.0,OK,Hydrothermal,HTL,High-pressure steel batch reactor (Durak & Genel setup),N2 purge then sealed; autogenic pressure,Water,350.0,10.0,,8.33333333333333,autogenic,10.0,,12.0,Ca(OH)2,0.1,wt% of daf feedstock,Filtration + phase separation (LBO/HBO/solid),28.85,20.56,,,,9.736628,3.951631999999999,0.21028445,0.1052466399999999,33.749143847487005,72.88889081455807,8.013012131715772,13.777230502599652,5.315457192374351,0.0,0.142,0.1099346147563455,19.22,51.19,6.47,41.25,1.09,0.0,0.605,1.506,74.31,0.3597093257973355,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Characterization of bio-oil and bio-char obtained from black cumin seed by hydrothermal liquefaction: investigation of potential as an energy source,10.1080/15567036.2020.1714821,2020,Digitized from Durak & Genel 2020 (Table 1 + Table 2 + feed text),Durak_2020_BCSC,Black cumin seed cake (BCSC),Agricultural Residues,60.68,7.43,26.96,4.93,,4.8,26.73,37.14,10.44,20.89,74.31,0.3597093257973355,0.6402906742026645,,,,,,0.33322346736980885,1.4693473961766643,26.38,0.864,0.864,74.31,104.8,100.0,OK,Hydrothermal,HTL,High-pressure steel batch reactor (Durak & Genel setup),N2 purge then sealed; autogenic pressure,Water,350.0,10.0,,8.33333333333333,autogenic,10.0,,12.0,Al2O3,0.1,wt% of daf feedstock,Filtration + phase separation (LBO/HBO/solid),33.08,16.23,,,,11.591598110674326,0.524229,0.2430274965951012,0.05010201,35.04110674327185,73.46659510130027,8.881778046567886,14.639876020562443,3.0117508315693984,0.0,0.15,0.120895463228167,3.23,30.87,3.01,64.03,2.09,0.0,1.557,1.162,74.31,0.3597093257973355,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Characterization of bio-oil and bio-char obtained from black cumin seed by hydrothermal liquefaction: investigation of potential as an energy source,10.1080/15567036.2020.1714821,2020,Digitized from Durak & Genel 2020 (Table 1 + Table 2 + feed text),Durak_2020_BCSC,Black cumin seed cake (BCSC),Agricultural Residues,60.68,7.43,26.96,4.93,,4.8,26.73,37.14,10.44,20.89,74.31,0.3597093257973355,0.6402906742026645,,,,,,0.33322346736980885,1.4693473961766643,26.38,0.864,0.864,74.31,104.8,100.0,OK,Hydrothermal,HTL,High-pressure steel batch reactor (Durak & Genel setup),N2 purge then sealed; autogenic pressure,Water,350.0,10.0,,8.33333333333333,autogenic,10.0,,12.0,SnCl4·5H2O,0.1,wt% of daf feedstock,Filtration + phase separation (LBO/HBO/solid),38.23,15.05,,,,13.338937,1.605835,0.2789887799999999,0.06482035,34.8912817159299,72.97640073240909,9.032916557677217,15.696351033219988,2.29349986921266,0.0,0.161,0.1237785978346513,10.67,43.07,3.55,49.99,3.39,0.0,0.871,0.982,74.31,0.3597093257973355,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Characterization of products obtained from hydrothermal liquefaction of biomass (Anchusa azurea) compared to other thermochemical conversion methods,10.1007/s13399-019-00379-4,2019,Digitized from Durak 2019 (Tables 1–3 + feed text),Durak_2019_Anchusa,Anchusa azurea (AA),Unknown,40.82,5.56,52.99,0.63,,10.61,18.11,40.67,24.23,0.7,83.01,0.2181664859655463,0.7818335140344537,,,,,,0.9736036256736894,1.6344928956393923,12.28,0.448,0.448,83.01,110.61,100.0,OK,Hydrothermal,HTL,Uniterm stainless steel batch reactor (Durak HTL setup),N2 purge then sealed; autogenic pressure,Water,350.0,32.5,,8.33333333333333,autogenic,10.0,,12.0,none,0.0,wt% of daf feedstock,Filtration + phase separation,29.69,8.48,,,,8.915907,1.4517760000000002,0.2050985199999999,0.04681808,30.03,69.08,7.56,22.64,0.72,0.0,0.246,0.1094383323682686,17.12,55.21,3.89,39.72,1.18,0.0,0.54,0.839,83.01,0.2181664859655463,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Characterization of products obtained from hydrothermal liquefaction of biomass (Anchusa azurea) compared to other thermochemical conversion methods,10.1007/s13399-019-00379-4,2019,Digitized from Durak 2019 (Tables 1–3 + feed text),Durak_2019_Anchusa,Anchusa azurea (AA),Unknown,40.82,5.56,52.99,0.63,,10.61,18.11,40.67,24.23,0.7,83.01,0.2181664859655463,0.7818335140344537,,,,,,0.9736036256736894,1.6344928956393923,12.28,0.448,0.448,83.01,110.61,100.0,OK,Hydrothermal,HTL,Uniterm stainless steel batch reactor (Durak HTL setup),N2 purge then sealed; autogenic pressure,Water,350.0,32.5,,8.33333333333333,autogenic,10.0,,12.0,H3BO3,0.1,wt% of daf feedstock,Filtration + phase separation,27.52,9.45,,,,7.708352,1.8002249999999995,0.18179712,0.0549233999999999,28.01,66.06,7.23,26.24,0.48,0.0,0.298,0.1094459582198001,19.05,58.12,4.17,36.73,0.98,0.0,0.474,0.855,83.01,0.2181664859655463,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Characterization of products obtained from hydrothermal liquefaction of biomass (Anchusa azurea) compared to other thermochemical conversion methods,10.1007/s13399-019-00379-4,2019,Digitized from Durak 2019 (Tables 1–3 + feed text),Durak_2019_Anchusa,Anchusa azurea (AA),Unknown,40.82,5.56,52.99,0.63,,10.61,18.11,40.67,24.23,0.7,83.01,0.2181664859655463,0.7818335140344537,,,,,,0.9736036256736894,1.6344928956393923,12.28,0.448,0.448,83.01,110.61,100.0,OK,Hydrothermal,HTL,Uniterm stainless steel batch reactor (Durak HTL setup),N2 purge then sealed; autogenic pressure,Water,350.0,32.5,,8.33333333333333,autogenic,10.0,,12.0,Na2CO3,0.1,wt% of daf feedstock,Filtration + phase separation,21.35,12.75,,,,6.588610000000001,2.244,0.15164905,0.0717825,30.86,71.03,7.18,21.07,0.72,0.0,0.223,0.101084048993383,17.6,56.3,3.87,38.97,0.86,0.0,0.52,0.819,83.01,0.2181664859655463,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Characterization of products obtained from hydrothermal liquefaction of biomass (Anchusa azurea) compared to other thermochemical conversion methods,10.1007/s13399-019-00379-4,2019,Digitized from Durak 2019 (Tables 1–3 + feed text),Durak_2019_Anchusa,Anchusa azurea (AA),Unknown,40.82,5.56,52.99,0.63,,10.61,18.11,40.67,24.23,0.7,83.01,0.2181664859655463,0.7818335140344537,,,,,,0.9736036256736894,1.6344928956393923,12.28,0.448,0.448,83.01,110.61,100.0,OK,Hydrothermal,HTL,Uniterm stainless steel batch reactor (Durak HTL setup),N2 purge then sealed; autogenic pressure,Water,350.0,32.5,,8.33333333333333,autogenic,10.0,,12.0,Al2O3,0.1,wt% of daf feedstock,Filtration + phase separation,29.25,11.62,,,,8.473725,1.612856,0.20144475,0.05983138,28.97,68.87,6.8,23.66,0.67,0.0,0.258,0.098736750399303,13.88,51.49,3.13,44.63,0.76,0.0,0.651,0.724,83.01,0.2181664859655463,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of Glycyrrhiza glabra L. (Liquorice): Effects of catalyst on variety compounds and chromatographic characterization,10.1080/15567036.2019.1607947,2019,Digitized from Durak 2019b (feed text + Table 1 + Table 2),Durak_2019b_Glycyrrhiza,Glycyrrhiza glabra L. (liquorice),Agricultural Residues,45.13,6.24,48.03,0.6,,3.04,26.68,38.49,27.76,0.36,92.93,0.287097815560099,0.712902184439901,,,,,,0.798194105916242,1.6592067360957234,15.61,0.531,0.531,92.93,103.04,100.0,OK,Hydrothermal,HTL,Uniterm high-pressure steel batch reactor (Durak 2019b setup),N2 purge then sealed; autogenic pressure,Water,350.0,32.5,,8.33333333333333,autogenic,10.0,,12.0,none,0.0,wt% of daf feedstock,Filtration + phase separation,33.73,12.074,,,,9.865789,2.2071272,0.2246784,0.0595851899999999,29.249300326119183,66.61085087459236,7.786975985769345,24.85790987251705,0.7739104654610139,0.0,0.28,0.1169025148834956,18.28,49.35,4.6,45.19,0.86,0.0,0.687,1.111,92.93,0.287097815560099,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of Glycyrrhiza glabra L. (Liquorice): Effects of catalyst on variety compounds and chromatographic characterization,10.1080/15567036.2019.1607947,2019,Digitized from Durak 2019b (feed text + Table 1 + Table 2),Durak_2019b_Glycyrrhiza,Glycyrrhiza glabra L. (liquorice),Agricultural Residues,45.13,6.24,48.03,0.6,,3.04,26.68,38.49,27.76,0.36,92.93,0.287097815560099,0.712902184439901,,,,,,0.798194105916242,1.6592067360957234,15.61,0.531,0.531,92.93,103.04,100.0,OK,Hydrothermal,HTL,Uniterm high-pressure steel batch reactor (Durak 2019b setup),N2 purge then sealed; autogenic pressure,Water,350.0,32.5,,8.33333333333333,autogenic,10.0,,12.0,H3BO3,0.1,wt% of daf feedstock,Filtration + phase separation,35.73,10.88,,,,9.483145999999998,1.935552,0.2301867499999999,0.06064512,26.541130702490904,64.42394346487545,6.456887769381472,28.44396305625525,0.6752057094878253,0.0,0.331,0.1002249695084534,17.79,55.74,4.31,38.8,1.15,0.0,0.523,0.921,92.93,0.287097815560099,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Hydrothermal liquefaction of Glycyrrhiza glabra L. (Liquorice): Effects of catalyst on variety compounds and chromatographic characterization,10.1080/15567036.2019.1607947,2019,Digitized from Durak 2019b (feed text + Table 1 + Table 2),Durak_2019b_Glycyrrhiza,Glycyrrhiza glabra L. (liquorice),Agricultural Residues,45.13,6.24,48.03,0.6,,3.04,26.68,38.49,27.76,0.36,92.93,0.287097815560099,0.712902184439901,,,,,,0.798194105916242,1.6592067360957234,15.61,0.531,0.531,92.93,103.04,100.0,OK,Hydrothermal,HTL,Uniterm high-pressure steel batch reactor (Durak 2019b setup),N2 purge then sealed; autogenic pressure,Water,350.0,32.5,,8.33333333333333,autogenic,10.0,,12.0,ZnO,0.1,wt% of daf feedstock,Filtration + phase separation,30.04,20.67,,,,8.865224000000001,3.352674,0.204147,0.10510695,29.51139813581891,67.95838881491346,7.908482023968044,23.393781624500665,0.7393475366178429,0.0,0.258,0.1163724179145419,16.22,50.85,4.3,44.28,0.57,0.0,0.654,1.008,92.93,0.287097815560099,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,,assumed_zero_closure,assumed_zero_closure,,False,,False,,False,,False,formula,formula,formula
Experimental study on the direct liquefaction of Cunninghamia lanceolata in water,10.1016/S0360-5442(02)00178-0,2003,"Feed structural (lignin/α-cellulose/pentosan/extractives), ultimate (C/H/O/N), and HHV from Table 1 (db); operating window and separation from Methods (§2); per-run yields from Table 2 (Heavy oil, OD, Residue → mapped to B_Y/A_Y/C_Y); product elemental (C/H/O/N) and HHV for Heavy oil, OD, Residue at 8g/100 mL, 10 min from Table 3 (oil & residue ingested to product columns; OD composition kept in extra).","Qu Y.; Wei X.; Zhong C., Energy 28 (2003) 597–606.",Cunninghamia lanceolata (Chinese fir),Woody Biomass / Softwood,49.97,6.35,43.48,0.2,0.0,0.26,32.44,42.47,9.28,2.93,84.19,0.38531892148711244,0.6146810785128876,,,,,,0.6525915549329597,1.5249149489693816,18.22,0.616,0.616,84.19,100.26,100.0,OK,Hydrothermal,HTL,"Stainless steel autoclave, 250 mL, magnetic stirrer; external electric furnace; ±3 K control",autogenic,Water (distilled),360.0,10.0,,8.0,autogenic,,,12.5,none,0.0,wt% of dry biomass (db),"After venting gas, contents poured out; aqueous phase filtered to separate water-insoluble fraction. Filtrate evaporated at 75 °C (atm) → residue defined as 'Organics Dissolved' (OD). Water-insoluble fraction and reactor walls washed with acetone ×3; acetone solution dried at 35 °C and 0.006 MPa → 'Heavy oil'. Acetone-insoluble solids dried at 105 °C → 'Residue' (char).",20.12,26.25,10.14,,,6.072216,7.512487500000001,0.15116156,0.19758375,30.18,75.13,5.75,19.2,0.0,0.0,0.192,0.076534007719952,28.619,75.27,4.72,20.01,0.0,0.0,0.2,0.747,84.19,0.38531892148711244,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,assumed_zero_closure,reported,reported,,False,,False,,False,,False,formula,formula,formula
Experimental study on the direct liquefaction of Cunninghamia lanceolata in water,10.1016/S0360-5442(02)00178-0,2003,"Feed structural (lignin/α-cellulose/pentosan/extractives), ultimate (C/H/O/N), and HHV from Table 1 (db); operating window and separation from Methods (§2); per-run yields from Table 2 (Heavy oil, OD, Residue → mapped to B_Y/A_Y/C_Y); product elemental (C/H/O/N) and HHV for Heavy oil, OD, Residue at 8g/100 mL, 10 min from Table 3 (oil & residue ingested to product columns; OD composition kept in extra).","Qu Y.; Wei X.; Zhong C., Energy 28 (2003) 597–606.",Cunninghamia lanceolata (Chinese fir),Woody Biomass / Softwood,49.97,6.35,43.48,0.2,0.0,0.26,32.44,42.47,9.28,2.93,84.19,0.38531892148711244,0.6146810785128876,,,,,,0.6525915549329597,1.5249149489693816,18.22,0.616,0.616,84.19,100.26,100.0,OK,Hydrothermal,HTL,"Stainless steel autoclave, 250 mL, magnetic stirrer; external electric furnace; ±3 K control",autogenic,Water (distilled),360.0,20.0,,8.0,autogenic,,,12.5,none,0.0,wt% of dry biomass (db),"After venting gas, contents poured out; aqueous phase filtered to separate water-insoluble fraction. Filtrate evaporated at 75 °C (atm) → residue defined as 'Organics Dissolved' (OD). Water-insoluble fraction and reactor walls washed with acetone ×3; acetone solution dried at 35 °C and 0.006 MPa → 'Heavy oil'. Acetone-insoluble solids dried at 105 °C → 'Residue' (char).",17.92,26.85,8.59,,,,,,,,,,,,,,,,,,,,,,,84.19,0.38531892148711244,,Original,,Original,,Original,equivalent residence time ,Dulong,True,,,assumed_zero_closure,,,,False,,False,,False,,False,formula,formula,formula
